-0.003	0.003	0.003	0.019	0.000	0.061	0.000	0.052
-0.023	0.019	-0.003	0.010	-0.003	0.039	0.003	0.045
0.168	0.006	0.003	0.016	0.003	0.003	0.003	0.035
-0.019	0.016	0.000	0.010	0.000	0.013	0.000	0.052
-0.164	0.010	-0.003	0.003	-0.006	0.013	-0.010	0.003
0.100	0.013	0.003	0.019	0.003	0.010	0.003	-0.013
-0.006	0.013	0.003	0.003	0.000	-0.077	0.000	0.000
-0.110	0.006	-0.003	0.016	-0.003	-0.071	-0.006	-0.042
0.019	0.016	0.003	0.006	0.000	0.206	0.003	0.068
0.006	0.006	0.003	0.013	0.003	-0.058	0.000	-0.061
-0.010	0.019	0.000	0.023	-0.006	-0.026	-0.003	-0.006
0.006	0.023	0.000	0.006	0.000	0.068	0.003	0.019
-0.013	0.006	0.003	0.019	0.000	0.048	0.000	0.006
-0.016	0.016	-0.003	0.006	-0.003	0.064	-0.003	0.019
-0.029	0.003	0.003	0.013	0.000	0.106	0.000	0.064
-0.013	0.013	0.003	0.019	0.003	0.019	0.000	0.029
-0.016	0.013	0.000	0.003	-0.003	-0.010	-0.003	0.019
-0.006	0.006	0.000	0.019	0.003	-0.013	0.006	-0.013
0.000	0.019	0.006	0.010	0.006	0.042	0.003	0.035
0.013	0.006	0.000	0.019	-0.006	-0.016	-0.003	-0.006
0.013	0.013	0.000	0.010	0.003	0.019	0.003	0.048
0.029	0.010	0.006	0.003	0.003	-0.013	0.000	-0.129
0.000	0.000	-0.003	0.019	-0.003	-0.122	-0.003	-0.148
-0.010	0.019	-0.006	0.010	0.000	0.032	0.003	0.026
-0.010	0.006	0.003	0.019	0.003	0.052	0.003	-0.077
-0.013	0.019	0.000	0.013	-0.003	-0.055	0.000	-0.055
-0.019	0.010	-0.006	0.003	0.000	-0.013	0.003	-0.126
-0.010	0.013	0.003	0.019	0.003	0.000	0.000	-0.135
-0.010	0.016	-0.003	0.006	-0.003	0.010	-0.003	0.006
0.000	0.003	-0.006	0.016	0.000	0.000	0.003	-0.039
0.013	0.019	0.006	0.006	0.006	0.032	0.000	0.016
-0.013	0.006	0.000	0.016	0.000	0.026	-0.003	-0.042
0.000	0.019	0.003	0.010	0.000	0.013	0.003	0.010
0.016	0.006	0.003	0.016	0.000	0.035	0.000	0.084
-0.071	0.013	0.000	0.013	-0.006	0.023	-0.006	0.000
0.071	0.006	0.003	0.000	0.006	0.035	0.006	0.093
