0.003	-0.003	-0.006	-0.010	0.000	-0.042	-0.016	-0.100
0.006	-0.013	0.003	0.003	0.000	-0.042	0.016	-0.074
0.003	0.006	-0.006	-0.003	-0.006	-0.026	0.110	-0.068
0.058	-0.010	0.003	0.003	0.003	-0.039	-0.023	-0.074
0.006	0.006	0.000	-0.006	-0.006	-0.016	0.000	-0.039
0.013	-0.006	0.003	0.003	0.000	-0.029	-0.006	-0.077
0.006	0.006	0.000	-0.003	-0.006	-0.010	-0.023	-0.045
-0.161	-0.006	0.003	0.003	0.006	-0.019	-0.010	-0.068
0.010	0.006	0.000	-0.003	-0.003	-0.010	0.006	-0.026
0.000	-0.006	0.000	0.003	0.000	0.000	-0.035	-0.016
0.010	0.006	0.000	-0.003	-0.003	-0.010	-0.019	-0.003
0.000	-0.003	0.000	0.000	0.000	0.010	-0.019	-0.023
0.016	0.003	0.006	-0.003	0.000	-0.006	-0.090	0.000
0.000	-0.003	-0.006	0.003	0.000	0.003	-0.019	0.023
0.010	0.000	0.003	0.000	-0.003	-0.032	-0.032	-0.016
0.006	-0.003	-0.003	0.000	-0.006	-0.019	0.126	-0.003
0.052	0.003	0.000	0.000	0.003	-0.019	-0.019	0.019
0.006	0.000	0.000	-0.010	-0.006	-0.023	-0.026	-0.029
-0.026	0.000	0.000	0.000	0.003	-0.035	-0.016	0.000
0.006	0.000	0.000	-0.006	-0.003	-0.023	0.000	-0.013
0.003	0.000	0.000	0.000	0.003	-0.023	0.019	0.000
0.010	-0.003	0.000	-0.010	-0.003	-0.006	0.006	0.000
-0.003	-0.006	0.000	0.003	0.000	-0.016	0.003	0.019
0.013	0.006	0.000	-0.006	0.000	-0.013	-0.122	0.003
0.003	-0.010	-0.006	0.003	0.000	-0.023	-0.006	0.013
0.010	0.003	0.003	-0.003	0.000	-0.013	0.006	0.013
0.000	-0.010	-0.006	0.000	-0.010	-0.048	0.000	-0.006
0.010	0.003	0.003	-0.003	0.003	-0.035	-0.023	0.026
0.000	-0.006	-0.003	0.000	-0.006	-0.052	-0.016	-0.003
0.058	0.003	0.000	0.000	0.003	-0.045	-0.029	0.010
0.003	-0.006	-0.003	0.000	-0.006	-0.052	-0.042	-0.010
-0.174	0.003	0.003	0.000	0.000	-0.055	-0.039	0.003
0.010	-0.003	0.000	-0.006	0.000	-0.026	-0.197	0.029
0.000	0.000	-0.003	0.003	0.000	-0.029	0.000	-0.003
0.013	0.003	0.000	-0.006	0.000	0.003	-0.026	0.003
0.003	-0.010	-0.003	0.000	-0.003	0.000	-0.003	0.016
-0.003	0.003	0.000	0.000	0.000	0.010	0.000	0.023
0.006	0.000	0.003	-0.013	0.000	0.010	0.006	0.003
0.000	0.003	-0.003	0.006	-0.006	0.013	0.081	0.023
0.074	0.003	0.003	-0.003	0.000	0.039	0.032	0.023
0.006	-0.006	0.000	0.003	0.000	0.013	0.000	-0.013
0.003	0.006	0.000	0.000	0.000	0.006	0.019	-0.006
0.010	-0.003	0.000	-0.016	0.000	0.016	0.032	-0.023
0.000	0.000	-0.003	0.003	-0.006	0.013	0.003	-0.016
0.023	0.003	0.003	-0.006	0.000	0.023	0.013	-0.042
0.003	-0.006	0.000	0.003	-0.003	0.019	0.032	-0.052
0.000	0.006	-0.006	-0.003	0.000	0.013	0.052	-0.035
0.006	-0.003	0.003	-0.006	0.003	0.026	0.039	-0.068
0.000	0.000	0.000	0.003	-0.003	0.019	0.029	-0.032
-0.093	0.003	0.003	-0.003	0.000	0.029	0.029	-0.042
0.003	-0.006	0.000	0.000	0.000	0.029	-0.103	-0.035
0.000	0.003	-0.006	-0.003	0.000	0.013	0.045	0.006
0.068	-0.003	0.003	0.000	0.003	0.023	0.052	-0.026
0.006	0.000	0.000	0.006	-0.006	0.010	0.032	0.000
-0.003	0.003	0.000	-0.006	0.003	0.016	-0.006	0.013
0.010	-0.006	0.003	0.003	0.000	0.003	0.006	0.000
0.003	0.003	-0.003	0.000	-0.010	-0.006	0.052	0.003
0.026	-0.003	0.003	0.000	0.000	0.016	-0.006	0.010
0.003	0.003	-0.003	0.003	-0.003	-0.010	-0.013	0.016
0.000	0.006	0.000	-0.006	0.000	0.016	0.013	0.019
0.042	-0.010	0.000	0.003	0.000	0.010	0.000	0.010
0.000	0.006	-0.003	0.000	-0.003	-0.003	-0.006	0.000
-0.019	-0.006	0.000	0.000	0.003	0.013	0.010	0.016
0.013	0.003	0.000	0.003	-0.003	0.000	0.010	0.003
-0.003	0.006	-0.010	-0.006	0.000	0.003	0.010	0.016
0.055	-0.006	0.000	0.000	0.000	0.000	0.003	0.000
0.003	0.000	-0.006	-0.003	-0.006	-0.016	0.029	0.013
-0.048	-0.003	0.000	0.000	0.000	0.006	0.006	0.003
0.006	0.000	0.000	0.003	-0.003	0.003	-0.148	0.032
0.000	0.000	-0.006	0.000	0.000	0.010	0.026	0.023
0.039	-0.006	0.003	0.003	0.006	0.003	0.016	0.016
0.003	0.006	-0.003	-0.003	-0.003	-0.010	0.013	0.032
-0.006	-0.006	0.000	0.000	0.003	0.013	0.010	0.042
0.010	0.000	0.000	0.006	0.000	0.003	-0.006	0.023
0.029	-0.006	0.003	0.003	0.000	-0.003	-0.010	0.003
0.000	0.003	-0.003	-0.003	-0.003	0.000	-0.029	0.019
0.003	-0.003	0.000	0.003	0.000	0.003	-0.019	0.000
0.013	0.000	0.003	0.013	-0.003	0.000	-0.039	0.016
0.000	0.000	-0.003	-0.006	-0.006	0.013	-0.003	0.000
0.010	-0.006	0.000	0.006	0.000	0.000	-0.035	-0.003
0.000	0.003	0.000	-0.003	-0.003	0.010	-0.029	-0.003
0.003	-0.006	0.000	0.000	0.000	0.019	-0.035	0.000
0.010	0.003	0.003	-0.003	0.000	0.019	-0.039	0.016
0.003	0.000	-0.003	-0.006	-0.003	0.019	-0.019	-0.003
0.003	-0.010	0.003	0.003	0.003	0.023	-0.019	0.010
0.006	0.003	0.000	-0.006	-0.006	0.029	-0.032	0.013
-0.003	-0.003	-0.013	0.003	0.000	0.026	-0.039	0.000
0.013	0.000	0.003	0.000	-0.003	0.016	-0.010	0.013
0.003	-0.003	-0.003	-0.006	-0.003	0.035	-0.026	0.003
-0.203	-0.010	0.000	0.003	0.000	0.010	-0.029	-0.010
0.010	0.006	0.000	-0.003	0.000	0.026	-0.006	0.010
0.000	-0.006	-0.006	0.003	0.000	0.019	-0.016	-0.010
0.006	0.003	0.003	0.000	0.003	0.010	-0.035	0.003
0.000	-0.003	0.000	-0.006	-0.003	0.016	-0.032	-0.010
-0.106	-0.016	0.003	0.003	0.003	0.003	-0.016	-0.003
0.013	0.000	0.000	-0.003	0.000	0.010	-0.158	0.003
0.003	-0.006	-0.010	0.003	0.000	0.006	-0.016	-0.003
0.090	0.003	0.003	0.000	-0.003	-0.003	-0.061	-0.003
0.000	-0.003	0.000	-0.006	-0.003	0.013	-0.045	-0.003
0.000	0.000	0.000	0.003	0.000	0.006	-0.019	0.013
0.006	0.003	0.000	-0.006	0.000	0.016	-0.016	0.019
0.003	-0.003	0.000	0.000	-0.003	0.016	0.129	0.003
0.064	0.006	0.006	0.000	0.003	0.006	-0.013	0.016
0.006	-0.003	0.000	-0.010	-0.003	0.019	0.003	0.023
0.000	0.000	0.003	0.003	0.003	0.010	0.016	0.026
0.013	0.003	0.000	-0.003	0.000	0.019	0.000	0.026
0.000	-0.006	-0.006	0.003	-0.006	0.013	-0.010	0.013
