-0.003	0.000	0.000	0.003	-0.055	-0.113	-0.541	-0.135
-0.006	-0.006	0.000	0.003	-0.048	-0.048	-0.870	-0.145
0.003	-0.006	0.003	0.003	-0.048	-0.058	-0.409	-0.161
0.003	-0.006	0.006	0.000	-0.048	-0.061	-0.277	-0.222
0.000	-0.003	0.003	-0.010	-0.052	-0.055	-0.806	-0.184
-0.006	-0.003	0.000	-0.006	-0.055	-0.052	-0.703	-0.158
-0.006	-0.003	-0.006	-0.006	-0.052	-0.068	-0.116	-0.164
0.000	-0.003	0.006	-0.006	-0.045	-0.026	-0.390	-0.145
0.003	0.006	0.006	-0.003	-0.045	-0.087	-0.419	-0.145
0.000	0.006	0.000	-0.003	-0.045	-0.068	0.023	-0.139
-0.003	0.006	0.000	-0.003	-0.055	-0.061	-0.168	-0.145
-0.006	0.003	-0.010	0.000	-0.048	-0.055	-0.052	-0.155
0.006	0.003	0.010	0.003	-0.045	-0.071	-0.116	-0.158
0.003	0.003	0.010	0.003	-0.045	-0.071	-0.506	-0.171
0.000	0.000	0.000	0.003	-0.055	-0.071	-0.896	-0.164
-0.006	0.000	0.000	0.003	-0.055	-0.039	-0.351	-0.142
-0.010	-0.006	0.003	0.003	-0.048	-0.071	-0.126	-0.168
0.003	-0.006	0.006	0.003	-0.048	-0.061	-0.442	-0.135
0.003	-0.010	0.006	0.000	-0.052	-0.048	-0.580	-0.158
-0.003	-0.003	0.000	-0.010	-0.058	-0.035	-0.432	-0.126
-0.006	0.000	-0.003	-0.010	-0.058	-0.042	-0.093	-0.145
-0.019	0.000	0.003	-0.010	-0.048	-0.042	-0.177	-0.145
0.006	0.000	0.006	-0.003	-0.045	-0.048	-0.715	-0.145
0.003	0.006	0.010	-0.003	-0.045	-0.058	-0.461	-0.142
-0.003	0.003	0.000	0.000	-0.055	-0.055	0.322	-0.164
-0.003	0.006	-0.003	0.000	-0.055	-0.048	-0.322	-0.180
-0.010	0.003	0.003	0.010	-0.048	-0.052	-0.661	-0.158
0.000	0.003	0.006	0.003	-0.048	-0.019	-0.509	-0.164
0.003	0.000	0.006	0.003	-0.052	-0.042	-0.052	-0.168
-0.003	0.003	0.000	0.003	-0.058	-0.045	-0.393	-0.171
-0.003	-0.006	0.000	0.000	-0.058	-0.093	-0.345	-0.145
0.000	-0.006	0.006	0.000	-0.048	-0.039	-0.464	-0.139
0.000	-0.006	0.006	0.000	-0.048	-0.055	-1.015	-0.135
0.006	-0.006	0.010	-0.019	-0.052	-0.068	-0.264	-0.145
0.000	-0.006	0.000	-0.010	-0.055	-0.068	-0.683	-0.126
-0.006	-0.003	-0.003	-0.006	-0.058	-0.068	-0.754	-0.139
0.000	0.000	0.003	-0.006	-0.045	-0.093	-0.529	-0.155
0.000	-0.006	0.006	-0.003	-0.048	-0.087	-0.880	-0.155
0.003	0.006	0.000	-0.006	-0.052	-0.068	-0.512	-0.184
-0.003	0.003	0.000	-0.003	-0.055	-0.013	-0.103	-0.171
-0.003	0.003	-0.003	-0.003	-0.058	-0.026	-0.168	-0.168
0.003	0.003	0.006	0.000	-0.045	-0.203	-0.570	-0.155
0.000	0.003	0.006	-0.003	-0.052	-0.042	-0.667	-0.190
-0.006	0.006	0.000	0.000	-0.055	-0.074	0.180	-0.206
-0.006	0.003	-0.006	0.000	-0.048	-0.100	-0.480	-0.161
0.000	0.006	0.006	-0.003	-0.045	-0.093	-0.735	-0.139
0.003	0.006	0.003	-0.003	-0.052	-0.119	-0.458	-0.135
-0.003	0.006	0.000	-0.003	-0.058	-0.084	-0.387	-0.151
-0.003	0.003	0.003	0.000	-0.045	-0.081	-0.506	-0.168
0.000	0.003	0.006	-0.003	-0.045	-0.061	-0.277	-0.171
0.000	0.003	0.000	0.000	-0.052	-0.048	-0.161	-0.293
-0.003	0.003	0.000	0.000	-0.058	-0.039	-0.222	-0.164
0.000	0.003	0.006	-0.003	-0.048	-0.029	-0.354	-0.100
0.003	0.003	0.010	0.000	-0.052	-0.081	-0.325	-0.045
-0.003	0.003	0.000	0.000	-0.055	-0.029	-0.828	-0.187
-0.003	0.003	-0.003	-0.003	-0.052	-0.064	-0.168	-0.122
0.003	0.003	0.006	-0.003	-0.048	-0.045	-0.764	-0.071
0.003	0.003	0.003	0.000	-0.052	-0.013	-0.442	-0.052
-0.003	0.003	0.000	0.000	-0.058	-0.135	-0.248	-0.071
-0.010	0.003	0.003	0.000	-0.048	-0.019	-0.506	-0.164
0.000	0.003	0.006	0.000	-0.045	0.048	-0.271	-0.171
0.000	0.006	0.000	0.000	-0.052	-0.006	0.039	-0.229
-0.003	0.003	0.000	0.000	-0.055	-0.287	-0.612	-0.193
0.000	0.006	0.003	0.000	-0.045	0.019	-0.851	-0.145
0.000	0.003	0.006	0.000	-0.048	-0.013	0.010	-0.190
0.000	0.003	0.000	0.000	-0.052	0.045	-0.190	-0.148
-0.006	0.000	-0.003	0.000	-0.061	-0.116	-0.622	-0.161
0.000	0.006	0.003	0.000	-0.048	-0.100	-0.841	-0.093
0.003	0.006	0.006	-0.003	-0.048	-0.184	-0.374	-0.055
-0.003	0.003	-0.003	0.000	-0.055	-0.032	-0.058	-0.277
-0.010	0.003	-0.010	-0.003	-0.055	-0.093	-0.197	-0.184
0.003	0.000	0.006	0.000	-0.042	-0.074	-0.358	-0.132
0.003	0.003	0.003	0.000	-0.052	-0.071	-0.780	-0.303
